,endTime,artistName,trackName,msPlayed
0,2020-05-01 02:01,SAINt JHN,Roses - Imanbek Remix,176218
1,2020-05-01 02:04,Ehrling,In My Soul,1909
2,2020-05-01 02:04,The Middle Coast,Me Tonight,177426
3,2020-05-01 02:07,Kygo,Like It Is,183067
4,2020-05-01 02:10,Tep No,"Breathe, Be Happy - French Braids Remix",171250
5,2020-05-01 02:14,Alesso,One Last Time,240383
6,2020-05-01 02:16,MEDUZA,Born To Love (feat. SHELLS),162295
7,2020-05-01 02:20,Field Report,Home (Leave the Lights On),221146
8,2020-05-01 02:24,Ripe,Little Less Polite,262408
9,2020-05-01 02:28,JONES,Hoops - Acoustic,206062
10,2020-05-01 02:28,The Rubens,Hoops,31133
11,2020-05-01 02:31,SAINt JHN,Roses - Imanbek Remix,176218
12,2020-05-01 02:34,Medasin,Everytime,170884
13,2020-05-01 02:38,Louis The Child,Love Is Alive (feat. Elohim) - Chet Porter Remix,200969
14,2020-05-01 02:41,BUNT.,Sure Don't Miss You (feat. The Dip),202992
15,2020-05-01 02:45,Ripe,Backup,224573
16,2020-05-01 02:48,Diplo,Heartless (with Julia Michaels & Morgan Wallen),172973
17,2020-05-01 02:51,FISHER,Freaks,175255
18,2020-05-01 02:54,ODESZA,Line Of Sight - Chet Porter Remix,232249
19,2020-05-01 02:59,Lauv,Modern Loneliness,252337
20,2020-05-01 04:10,Flume,The Difference,8777
21,2020-05-01 14:11,BRONSON,HEART ATTACK (feat. lau.ra),209600
22,2020-05-01 14:14,Lemaitre,Joe,197122
23,2020-05-01 14:18,Golden Features,Paradise,215253
24,2020-05-01 14:22,ODESZA,Memories That You Call (feat. Monsoonsiren) - ODESZA & Golden Features VIP Remix,219506
25,2020-05-01 14:26,BRONSON,VAULTS,244453
26,2020-05-01 14:29,Milky Chance,Don't Let Me Down,200391
27,2020-05-01 14:32,Quinn XCII,Coffee,180053
28,2020-05-01 14:35,Steve Brian,Astral Haven - Paul Arcane Remix,160492
29,2020-05-01 18:00,Gryffin,Need Your Love (feat. Noah Kahan) - Nurko Remix,106607
30,2020-05-01 18:00,BRONSON,HEART ATTACK (feat. lau.ra),10432
31,2020-05-01 18:04,BRONSON,HEART ATTACK (feat. lau.ra),209600
32,2020-05-01 18:08,BRONSON,VAULTS,244453
33,2020-05-01 18:11,BRONSON,HEART ATTACK (feat. lau.ra),209600
34,2020-05-01 18:15,BRONSON,VAULTS,244453
35,2020-05-01 18:19,BRONSON,HEART ATTACK (feat. lau.ra),209600
36,2020-05-01 18:23,BRONSON,VAULTS,244453
37,2020-05-01 18:26,BRONSON,HEART ATTACK (feat. lau.ra),209600
38,2020-05-01 18:31,BRONSON,VAULTS,244453
39,2020-05-01 18:34,BRONSON,HEART ATTACK (feat. lau.ra),209600
40,2020-05-01 18:38,BRONSON,VAULTS,244453
41,2020-05-01 18:42,BRONSON,HEART ATTACK (feat. lau.ra),209600
42,2020-05-01 18:46,BRONSON,VAULTS,244453
43,2020-05-01 18:49,BRONSON,HEART ATTACK (feat. lau.ra),209600
44,2020-05-01 18:53,BRONSON,VAULTS,244453
45,2020-05-01 18:57,BRONSON,HEART ATTACK (feat. lau.ra),209600
46,2020-05-01 19:01,BRONSON,VAULTS,244453
47,2020-05-01 19:03,BRONSON,HEART ATTACK (feat. lau.ra),135136
48,2020-05-01 20:33,BRONSON,HEART ATTACK (feat. lau.ra),74462
49,2020-05-01 20:37,BRONSON,VAULTS,244453
50,2020-05-01 20:41,BRONSON,HEART ATTACK (feat. lau.ra),209600
51,2020-05-01 20:45,BRONSON,VAULTS,244453
52,2020-05-01 20:48,BRONSON,HEART ATTACK (feat. lau.ra),209600
53,2020-05-01 20:52,BRONSON,VAULTS,244453
54,2020-05-01 20:56,BRONSON,HEART ATTACK (feat. lau.ra),209600
55,2020-05-01 21:00,BRONSON,VAULTS,244453
56,2020-05-01 21:03,BRONSON,HEART ATTACK (feat. lau.ra),209600
57,2020-05-01 21:07,BRONSON,VAULTS,244453
58,2020-05-01 21:11,BRONSON,HEART ATTACK (feat. lau.ra),209600
59,2020-05-01 21:15,BRONSON,VAULTS,244453
60,2020-05-01 21:18,BRONSON,HEART ATTACK (feat. lau.ra),209600
61,2020-05-01 21:22,BRONSON,VAULTS,244453
62,2020-05-01 21:26,BRONSON,HEART ATTACK (feat. lau.ra),209600
63,2020-05-01 21:30,BRONSON,VAULTS,244453
64,2020-05-01 21:34,BRONSON,HEART ATTACK (feat. lau.ra),209600
65,2020-05-01 21:38,BRONSON,VAULTS,244453
66,2020-05-01 21:41,BRONSON,HEART ATTACK (feat. lau.ra),209600
67,2020-05-01 22:36,BRONSON,VAULTS,77064
68,2020-05-02 17:44,Louis The Child,Every Color (with Foster The People),2484
69,2020-05-02 17:44,BRONSON,HEART ATTACK (feat. lau.ra),7105
70,2020-05-02 17:47,Milky Chance,Don't Let Me Down,200391
71,2020-05-02 17:51,Lemaitre,Joe,197122
72,2020-05-02 17:54,FISHER,Freaks,175255
73,2020-05-02 17:57,Ripe,Backup,224573
74,2020-05-02 18:00,SAINt JHN,Roses - Imanbek Remix,176218
75,2020-05-02 18:01,The Middle Coast,Me Tonight,43527
76,2020-05-03 17:59,Amber Mark,1894,179183
77,2020-05-03 17:59,Kehlani,F&MU,636
78,2020-05-03 18:02,Imanbek,I'm Just Feelin' (Du Du Du),164884
79,2020-05-03 18:06,Shallou,Older - Felix Cartal Remix,233769
80,2020-05-03 18:09,Steve Aoki,I Love My Friends - Armin van Buuren & Avian Grays Remix,179121
81,2020-05-03 18:13,BRONSON,HEART ATTACK (feat. lau.ra),209600
82,2020-05-03 18:15,Fubu,Freak Like Me (feat. Kate Wild),156795
83,2020-05-03 20:01,Fatum,We’re All In This Together (Push The Button) [ABGT378] - Above & Beyond Respray,121766
84,2020-05-03 20:55,The Middle Coast,Me Tonight,133859
85,2020-05-03 20:58,Ehrling,In My Soul,195483
86,2020-05-03 21:00,Kygo,Like It Is,142595
87,2020-05-03 21:05,Melt,Sour Candy,295706
88,2020-05-03 21:06,Kygo,It Ain’t Me (with Selena Gomez),77510
89,2020-05-04 00:34,SAINt JHN,Roses - Imanbek Remix,176218
90,2020-05-04 00:35,Flume,Rushing Back,22854
91,2020-05-04 00:39,Ripe,Backup,224573
92,2020-05-04 03:54,Milky Chance,Don't Let Me Down,103417
93,2020-05-04 15:33,LOYAL,Light up for You - Acoustic,226539
94,2020-05-04 15:37,No Spirit,Better Now,206303
95,2020-05-04 15:41,Chace,Us,296869
96,2020-05-04 15:45,Shuhandz,Tell Me,193846
97,2020-05-04 15:48,SŸDE,Her Touch,185243
98,2020-05-04 15:52,DLG.,Inside of My Eyelids,228891
99,2020-05-05 00:39,Madism,If The World Was Ending (feat. Julia Michaels) - Madism Remix,109721
100,2020-05-05 03:26,JP Saxe,If the World Was Ending - feat. Julia Michaels,208687
101,2020-05-05 03:29,SŸDE,Her Touch,185243
102,2020-05-05 03:32,Milky Chance,Don't Let Me Down,200391
103,2020-05-05 03:33,Lemaitre,Joe,23500
104,2020-05-05 03:38,Masego,Tadow,87129
105,2020-05-05 04:12,Stay Tuned with Preet,FISA Follies & Trump’s Taxes (with Steve Vladeck),1900458
106,2020-05-05 14:26,Masego,Tadow,268928
107,2020-05-05 14:27,Masego,Silk...,73026
108,2020-05-05 14:30,Masego,I Had A Vision,192000
109,2020-05-05 14:33,Masego,Lavish Lullaby,197360
110,2020-05-05 14:36,Masego,Old Age,141920
111,2020-05-05 14:39,Masego,Prone,186400
112,2020-05-05 14:50,Masego,Sugar Walls,123000
113,2020-05-05 14:53,Masego,Queen Tings,188053
114,2020-05-05 14:58,Masego,Just A Little,246960
115,2020-05-05 22:50,Masego,Shawty Fishin' (Blame The Net),51207
116,2020-05-05 23:16,Reply All,The Scaredy Cats Horror Show,1223722
117,2020-05-06 03:25,Reply All,The Scaredy Cats Horror Show,691623
118,2020-05-06 14:34,Masego,Tadow,301893
119,2020-05-06 14:39,Masego,Tadow,301893
120,2020-05-06 14:44,Masego,Tadow,301893
121,2020-05-06 14:49,Masego,Tadow,301893
122,2020-05-06 14:56,Masego,Tadow,301893
123,2020-05-06 16:07,Masego,Tadow,507567
124,2020-05-06 16:12,Masego,Tadow,301893
125,2020-05-06 16:30,Masego,Tadow,301893
126,2020-05-06 16:35,Masego,Tadow,301893
127,2020-05-06 16:40,Masego,Tadow,265797
128,2020-05-06 16:43,Masego,Veg Out (Wasting Thyme),196955
129,2020-05-06 16:46,Masego,Queen Tings,188053
130,2020-05-06 16:48,KAYTRANADA,Need It,137706
131,2020-05-06 16:50,Masego,Flight 99,70216
132,2020-05-06 16:54,The Tides,Under The Wind,240000
133,2020-05-06 16:57,Burgundy Skies,Safe And Sound,169363
134,2020-05-06 17:20,Eucalyptic,alpha waves,205127
135,2020-05-07 01:24,Reina del Mar,Mil Sonidos,165843
136,2020-05-07 16:37,Milky Chance,Don't Let Me Down,157087
137,2020-05-07 16:42,Masego,Tadow,301893
138,2020-05-07 16:47,Masego,Tadow,301893
139,2020-05-07 16:52,Masego,Tadow,301893
140,2020-05-07 23:18,Masego,Tadow,301893
141,2020-05-07 23:23,Masego,Tadow,301893
142,2020-05-07 23:28,Masego,Tadow,301893
143,2020-05-07 23:33,Masego,Tadow,301893
144,2020-05-07 23:38,Masego,Tadow,301893
145,2020-05-08 00:15,Masego,Tadow,89704
146,2020-05-08 15:11,Gryffin,"Heavenly Father (feat. Noah Kahan) - Recorded at Electric Lady Studios, NYC",225644
147,2020-05-08 15:14,Lauv,Love Like That,184556
148,2020-05-08 17:42,Armin van Buuren,Make It Right - Trinix Remix,169599
149,2020-05-08 17:45,Armin van Buuren,Make It Right,199511
150,2020-05-08 17:54,Armin van Buuren,Make It Right - Trinix Remix,197982
151,2020-05-08 22:45,Armin van Buuren,Make It Right - Trinix Remix,174010
152,2020-05-08 22:51,Hayden James,Right Time,170490
153,2020-05-08 22:55,Adventure Club,Rebellious,230341
154,2020-05-08 22:56,Astrix,Beyond the Senses - Bliss Remix,61986
155,2020-05-08 22:59,Hayden James,Right Time,170490
156,2020-05-08 23:02,Two Feet,"Call Me, I Still Love You - Extended Version",201474
157,2020-05-08 23:06,Deorro,Amanecer,216600
158,2020-05-08 23:09,NOTD,I Don't Know Why,207667
159,2020-05-09 00:10,Glass Animals,Dreamland,196998
160,2020-05-09 00:12,Hayden James,Right Time,170490
161,2020-05-09 00:17,Masego,Tadow,301893
162,2020-05-09 00:21,NOTD,I Don't Know Why,207667
163,2020-05-09 00:26,JP Saxe,If the World Was Ending - feat. Julia Michaels,208687
164,2020-05-09 00:29,Lemaitre,Joe,197122
165,2020-05-09 00:32,BRONSON,HEART ATTACK (feat. lau.ra),157655
166,2020-05-09 00:35,JP Saxe,If the World Was Ending - feat. Julia Michaels,208687
167,2020-05-09 00:36,Hayden James,Right Time,46151
168,2020-05-09 18:26,Fantasy Focus Football,Draft Recap ,4391276
169,2020-05-09 18:28,NOTD,I Don't Know Why,114581
170,2020-05-09 19:17,Hayden James,Right Time,170490
171,2020-05-09 19:21,JP Saxe,If the World Was Ending - feat. Julia Michaels,208687
172,2020-05-09 19:26,Masego,Tadow,301893
173,2020-05-09 19:26,NOTD,I Don't Know Why,8355
174,2020-05-10 02:13,Lemaitre,Joe,4667
175,2020-05-10 02:13,Masego,Tadow,282029
176,2020-05-10 02:18,Masego,Tadow,300628
177,2020-05-10 05:29,Masego,Tadow,301893
178,2020-05-10 05:32,NOTD,I Don't Know Why,207667
179,2020-05-10 05:36,Masego,Lavish Lullaby,197360
180,2020-05-10 05:39,JP Saxe,If the World Was Ending - feat. Julia Michaels,208687
181,2020-05-10 06:43,SŸDE,Her Touch,185243
182,2020-05-10 16:37,Masego,Tadow,1269
183,2020-05-10 16:41,SAINt JHN,Roses - Imanbek Remix,176218
184,2020-05-10 16:44,Masego,Lavish Lullaby,189014
185,2020-05-10 16:50,Tchami,Proud (feat. Daecolm) [Dogma Remix],330616
186,2020-05-10 16:52,GRiZ,The Baddest,153600
187,2020-05-10 16:56,Sad Money,Come Away,240848
188,2020-05-10 17:00,Two Feet,"Call Me, I Still Love You - Extended Version",201474
189,2020-05-10 17:03,Glass Animals,Dreamland,203492
190,2020-05-10 18:01,ILLENIUM,In Your Arms (with X Ambassadors) [Alan Walker Remix],209719
191,2020-05-10 18:04,Lauv,Love Like That,184556
192,2020-05-10 18:07,Matoma,Let It Go (feat. Anna Clendening),183840
193,2020-05-10 18:10,Shwayze,Sway,17605
194,2020-05-10 18:10,Manse,Together,161718
195,2020-05-10 23:52,SAINt JHN,Roses - Imanbek Remix,137625
196,2020-05-11 00:03,The Paper Kites,Bloom - Bonus Track,210080
197,2020-05-11 00:05,Charlie Cunningham,Minimum,194906
198,2020-05-11 00:10,Chloe Foy,Flaws,213272
199,2020-05-11 00:13,Lord Huron,The Night We Met (feat. Phoebe Bridgers),208173
200,2020-05-11 00:17,Lucy Rose,Conversation,229560
201,2020-05-11 00:22,Maggie Rogers,Fallingwater,271200
202,2020-05-11 00:26,Maggie Rogers,Alaska - Acoustic,263680
203,2020-05-11 00:29,The Howl & The Hum,Godmanchester Chinese Bridge - Radio Edit,196715
204,2020-05-11 00:33,Maisie Peters,Feels Like This,223346
205,2020-05-11 00:37,AURORA,Half the World Away,198133
206,2020-05-11 00:40,Sufjan Stevens,"Decatur, or, Round of Applause for Your Step-Mother!",183906
207,2020-05-11 00:45,Band of Horses,The Funeral,321146
208,2020-05-11 00:49,Freddy & Francine,Brownstone Alley,211520
209,2020-05-11 13:33,Nick Murphy,Dangerous - Cleopold Remix,284625
210,2020-05-11 13:44,Leo The Kind,Windows,183343
211,2020-05-11 13:47,Kidswaste,Need You,212072
212,2020-05-11 13:50,Meridian,Trails,197333
213,2020-05-11 13:53,Just Because,All I Want,162711
214,2020-05-11 13:56,RKCB,Know Love - OTR Remix,192500
215,2020-05-11 14:00,ZenAware,All Love,206315
216,2020-05-11 14:04,Young Bombs,Don't Let Them - Flyboy Remix,228349
217,2020-05-11 14:07,pluko,higher,184613
218,2020-05-11 14:10,Fully Bold,Jetlag Love,198000
219,2020-05-11 14:13,Nolai,Needs,186486
220,2020-05-11 14:17,Chase McBride,The Feeling Is All Gone,217728
221,2020-05-11 14:20,LiQWYD,Morning,175384
222,2020-05-11 14:23,fika,High (Remix),170463
223,2020-05-11 14:24,Teischa,we try,96953
224,2020-05-11 14:26,DWLLRS,And Then We'll Be Alright,119906
225,2020-05-11 14:30,Skinnydip,Call It Off,228196
226,2020-05-11 14:33,Timothy Infinite,Busy,186383
227,2020-05-11 14:37,Opia,Painter,216213
228,2020-05-11 14:42,Race Banyon,Take Me,341401
229,2020-05-11 14:45,Daniel Loumpouridis,Not December,161590
230,2020-05-11 14:50,Night Tales,Friends,274529
231,2020-05-11 14:53,Saint Sinner,Skeletons,211811
232,2020-05-11 14:57,Vindata,6 ft.,211304
233,2020-05-11 16:08,HÖNS,Tender,154238
234,2020-05-11 16:11,Healy,Tucson,204123
235,2020-05-11 16:15,Cozmoe,Before the New,236160
236,2020-05-11 16:18,Mr. Popular,When It Rains,157500
237,2020-05-11 16:23,Massane,No Return,309268
238,2020-05-11 16:27,Good Lee,Kintsugi,250140
239,2020-05-11 16:31,Passenger,Survivors - Acoustic,86963
240,2020-05-11 16:31,Nick Murphy,Dangerous - Cleopold Remix,207729
241,2020-05-11 16:35,Nick Murphy,Dangerous - Cleopold Remix,284625
242,2020-05-11 16:39,Leo The Kind,Windows,183343
243,2020-05-11 16:42,Kidswaste,Need You,212072
244,2020-05-11 16:45,Meridian,Trails,197333
245,2020-05-11 16:48,Just Because,All I Want,162711
246,2020-05-11 16:51,RKCB,Know Love - OTR Remix,192500
247,2020-05-11 16:55,ZenAware,All Love,206315
248,2020-05-11 16:59,Young Bombs,Don't Let Them - Flyboy Remix,228349
249,2020-05-11 17:02,pluko,higher,184613
250,2020-05-11 17:05,Fully Bold,Jetlag Love,198000
251,2020-05-11 17:08,Nolai,Needs,186486
252,2020-05-11 17:12,Chase McBride,The Feeling Is All Gone,217728
253,2020-05-11 17:15,LiQWYD,Morning,175384
254,2020-05-11 17:27,fika,High (Remix),170463
255,2020-05-11 17:28,Teischa,we try,96953
256,2020-05-11 17:30,DWLLRS,And Then We'll Be Alright,119906
257,2020-05-11 17:34,Skinnydip,Call It Off,228196
258,2020-05-11 17:37,Timothy Infinite,Busy,186383
259,2020-05-11 17:41,Opia,Painter,216213
260,2020-05-11 17:47,Race Banyon,Take Me,341401
261,2020-05-11 17:49,Daniel Loumpouridis,Not December,161590
262,2020-05-11 18:52,Night Tales,Friends,238914
263,2020-05-11 20:13,Night Tales,Friends,35461
264,2020-05-11 20:17,Saint Sinner,Skeletons,211811
265,2020-05-11 20:20,Vindata,6 ft.,211304
266,2020-05-11 20:23,HÖNS,Tender,154238
267,2020-05-11 20:26,Healy,Tucson,204123
268,2020-05-12 01:45,Healy,Reckless,158756
269,2020-05-12 15:25,Healy,Reckless,80665
270,2020-05-12 15:28,Healy,Tucson,204123
271,2020-05-12 15:31,Healy,Nikes On,162289
272,2020-05-12 15:35,Cozmoe,Before the New,236160
273,2020-05-12 15:38,Healy,Tucson,204123
274,2020-05-12 15:41,Mr. Popular,When It Rains,157500
275,2020-05-12 15:46,Massane,No Return,309268
276,2020-05-12 15:50,Good Lee,Kintsugi,250140
277,2020-05-12 15:55,Nick Murphy,Dangerous - Cleopold Remix,284625
278,2020-05-12 15:58,Leo The Kind,Windows,183343
279,2020-05-12 16:02,Kidswaste,Need You,212072
280,2020-05-12 16:11,Meridian,Trails,197333
281,2020-05-12 16:13,Just Because,All I Want,162711
282,2020-05-12 16:17,RKCB,Know Love - OTR Remix,192500
283,2020-05-12 16:20,ZenAware,All Love,206315
284,2020-05-12 16:24,Young Bombs,Don't Let Them - Flyboy Remix,228349
285,2020-05-12 16:27,pluko,higher,184613
286,2020-05-12 16:30,Fully Bold,Jetlag Love,198000
287,2020-05-12 16:33,Nolai,Needs,186486
288,2020-05-12 16:37,Chase McBride,The Feeling Is All Gone,217728
289,2020-05-12 16:40,LiQWYD,Morning,175384
290,2020-05-12 17:08,fika,High (Remix),170463
291,2020-05-12 17:10,Teischa,we try,96953
292,2020-05-12 17:12,DWLLRS,And Then We'll Be Alright,119906
293,2020-05-12 17:31,Skinnydip,Call It Off,141992
294,2020-05-12 17:35,The Tides,Under The Wind,239866
295,2020-05-12 17:38,Burgundy Skies,Safe And Sound,169363
296,2020-05-12 17:42,Eucalyptic,alpha waves,205127
297,2020-05-12 17:45,Reina del Mar,Mil Sonidos,192000
298,2020-05-12 17:48,Light of Sun,Dawning,206419
299,2020-05-12 21:00,The Six Parts Seven,What You Love You Must Love Now,74545
300,2020-05-13 04:04,Leo The Kind,Windows,9014
301,2020-05-13 04:07,Ripe,Five in the Morning,190026
302,2020-05-13 04:10,Healy,Tucson,204123
303,2020-05-13 04:13,Hayden James,Right Time,170490
304,2020-05-13 04:17,NOTD,I Don't Know Why,207667
305,2020-05-13 04:20,JP Saxe,If the World Was Ending - feat. Julia Michaels,208687
306,2020-05-13 04:22,Milky Chance,Don't Let Me Down,108365
307,2020-05-13 14:44,The Six Parts Seven,What You Love You Must Love Now,270369
308,2020-05-13 14:47,Beau Projet,Curiosity,155820
309,2020-05-13 14:50,Jakob Ahlbom,Coda,180614
310,2020-05-13 14:54,Threading Hair,When They Come,262000
311,2020-05-13 14:58,369,Just Look at You,187385
312,2020-05-13 15:03,Airwaves,Event Horizon,310666
313,2020-05-13 15:06,Dreyma,Laugavegur,188795
314,2020-05-13 15:09,Antuigo,Monumental,195057
315,2020-05-13 15:13,Thomas Jackson,Den inre skogen,229657
316,2020-05-13 15:16,Sulfur Springs,The Discovery,193000
317,2020-05-13 15:19,Tom Kalani,Target,183000
318,2020-05-13 15:21,William Duhamel,Awaken,129936
319,2020-05-13 15:36,La Acacia,Bouquet with Lilies,216607
320,2020-05-13 15:40,Monocle Twins,Eidolon,257668
321,2020-05-13 15:43,Benjamin Martins,Escaping Time,200346
322,2020-05-13 15:46,Evin Iris,Collapse Into Light,179500
323,2020-05-13 15:51,So Vea,The Disappearance of the Unmoved Mover,269296
324,2020-05-13 15:53,Eline Moss,Ingénue,158176
325,2020-05-13 15:56,Cooper Sams,Adrift,158117
326,2020-05-13 15:59,Lucas Delphy,Limitless,165685
327,2020-05-13 22:16,Spirits Of Our Dreams,Another Mellow Morning,12498
328,2020-05-13 22:27,Spirits Of Our Dreams,Another Mellow Morning,198325
329,2020-05-13 22:30,OMAS,Pour Up,148000
330,2020-05-13 22:32,OMAS,Pour Up,148000
331,2020-05-13 22:33,OMAS,Pour Up,57773
332,2020-05-13 22:36,OMAS,Radiant,146026
333,2020-05-13 22:39,Field Report,Home (Leave the Lights On),221146
334,2020-05-13 22:43,JP Saxe,If the World Was Ending - feat. Julia Michaels,208687
335,2020-05-13 22:46,NOTD,I Don't Know Why,207667
336,2020-05-13 23:13,Hayden James,Right Time,170490
337,2020-05-13 23:16,Ehrling,In My Soul,195483
338,2020-05-13 23:20,Ripe,Little Less Polite,262408
339,2020-05-13 23:23,MEDUZA,Born To Love (feat. SHELLS),162295
340,2020-05-13 23:26,Martin Garrix,Drown (feat. Clinton Kane),174062
341,2020-05-13 23:30,ODESZA,Line Of Sight - Chet Porter Remix,232249
342,2020-05-13 23:33,BUNT.,Sure Don't Miss You (feat. The Dip),202992
343,2020-05-13 23:37,Flume,Rushing Back,231663
344,2020-05-13 23:40,The Middle Coast,Me Tonight,177426
345,2020-05-13 23:44,Ripe,Backup,224573
346,2020-05-13 23:47,Kygo,I'll Wait,215360
347,2020-05-13 23:50,John Mark Nelson,You Are the One,172307
348,2020-05-14 00:28,FARR,Bulletproof,105465
349,2020-05-14 02:08,Fantasy Footballers - Fantasy Football Podcast,"Biggest Dynasty Differences, Rankings & Trade Values - Fantasy Football Podcast",2144192
350,2020-05-14 02:11,Healy,Tucson,204123
351,2020-05-14 02:16,Nick Murphy,Dangerous - Cleopold Remix,284625
352,2020-05-14 02:20,Masego,Tadow,250542
353,2020-05-14 15:17,FARR,Bulletproof,107166
354,2020-05-14 15:20,JONES,Hoops - Acoustic,206062
355,2020-05-14 15:23,FISHER,Freaks,175255
356,2020-05-14 15:26,Dillon Francis,Touch,177658
357,2020-05-14 15:29,Flume,The Difference,139662
358,2020-05-14 15:31,Big Gigantic,Friends - Party Pupils Remix,167054
359,2020-05-14 15:34,SAINt JHN,Roses - Imanbek Remix,176218
360,2020-05-14 15:37,The Rubens,Hoops,158946
361,2020-05-14 15:48,Diplo,Heartless (with Julia Michaels & Morgan Wallen),172973
362,2020-05-14 15:51,Lemaitre,Joe,197122
363,2020-05-14 15:54,Kygo,Like It Is,183067
364,2020-05-14 18:22,BAYNK,go with u - Louis La Roche Remix,266289
365,2020-05-14 18:25,Louis The Child,Love Is Alive (feat. Elohim) - Chet Porter Remix,200969
366,2020-05-14 18:28,Milky Chance,Don't Let Me Down,200391
367,2020-05-14 18:32,Kasablanca,Hold Me Close,241236
368,2020-05-14 18:35,Medasin,Everytime,170884
369,2020-05-14 18:40,LÉON,You And I - SAINT WKND Remix,239000
370,2020-05-14 18:44,Holmsey,Coastline (feat. Hollow Coves),216061
371,2020-05-14 18:48,Alesso,One Last Time,240383
372,2020-05-14 18:50,Shoffy,I Can't Help (with Sarcastic Sounds),121250
373,2020-05-14 18:52,Tep No,"Breathe, Be Happy - French Braids Remix",171250
374,2020-05-14 18:57,Lauv,Modern Loneliness,252337
375,2020-05-14 19:00,Masego,Lavish Lullaby,197360
376,2020-05-14 19:03,SŸDE,Her Touch,185243
377,2020-05-14 19:07,BRONSON,HEART ATTACK (feat. lau.ra),209600
378,2020-05-14 19:12,Masego,Tadow,301893
379,2020-05-14 23:54,Nick Murphy,Dangerous - Cleopold Remix,284625
380,2020-05-14 23:58,Healy,Reckless,237157
381,2020-05-15 00:01,Healy,Tucson,204123
382,2020-05-15 00:28,Field Report,Home (Leave the Lights On),144726
383,2020-05-15 02:24,Masego,Tadow,185
384,2020-05-15 02:27,Bryce Vine,Drew Barrymore,191146
385,2020-05-15 02:30,SŸDE,Her Touch,185243
386,2020-05-15 02:33,Milky Chance,Don't Let Me Down,200391
387,2020-05-15 02:37,Lemaitre,Joe,197122
388,2020-05-15 02:41,Healy,Reckless,237157
389,2020-05-15 02:44,Healy,Tucson,204123
390,2020-05-15 02:47,SŸDE,Her Touch,185243
391,2020-05-15 14:08,Galantis,I Fly (feat. Faouzia) - From 'SCOOB!' The Album,151436
392,2020-05-15 14:12,Martin Garrix,Higher Ground (feat. John Martin),206279
393,2020-05-15 14:15,Big Wild,Touch,212865
394,2020-05-15 14:19,ZHU,ONLY,230853
395,2020-05-15 14:22,Gareth Emery,End Of Days,205187
396,2020-05-15 14:30,Kygo,Lose Somebody,199549
397,2020-05-15 14:33,Big Wild,Touch,212865
398,2020-05-15 14:36,Stormzy,Own It (feat. Ed Sheeran & Burna Boy) - Joel Corry Remix,176265
399,2020-05-15 14:40,Stormzy,Own It (feat. Ed Sheeran & Burna Boy),216706
400,2020-05-15 14:44,Stormzy,"Blinded By Your Grace, Pt. 2 (feat. MNEK)",230654
401,2020-05-15 14:46,Dada Life,This Time (Never Be Alone Again),166774
402,2020-05-15 14:49,Borgeous,At Midnight,170000
403,2020-05-15 14:51,Above & Beyond,Homecoming - Spoken Word with Elena Brower,105386
404,2020-05-15 14:54,Tiësto,Lose You,148329
405,2020-05-15 16:26,Milky Chance,Don't Let Me Down,123108
406,2020-05-15 16:30,Stormzy,"Blinded By Your Grace, Pt. 2 (feat. MNEK)",230654
407,2020-05-15 16:33,Martin Garrix,Higher Ground (feat. John Martin),206279
408,2020-05-15 16:37,Big Wild,Touch,212865
409,2020-05-15 16:44,Healy,Reckless,81128
410,2020-05-15 16:44,ford.,"Living, Breathing",22949
411,2020-05-15 16:44,ALMA,LA Money,173440
412,2020-05-15 17:08,ford.,"Living, Breathing",204934
413,2020-05-15 17:13,City of the Sun,Under The Same Sky,316160
414,2020-05-15 17:17,Sofi Tukker,House Arrest,216441
415,2020-05-15 17:20,X Ambassadors,Zen (with K.Flay & grandson),215882
416,2020-05-15 17:28,San Holo,staring at the sea without you next to me,318036
417,2020-05-15 17:32,Armin van Buuren,Shivers - Marsh Remix,223174
418,2020-05-15 17:36,Moon Boots,Juanita - Mark Broom Remix,258398
419,2020-05-15 17:40,Charli XCX,enemy,222991
420,2020-05-15 17:43,Gryffin,Hold You Tonight (feat. Chris Lane) - Owen Norton Remix,172500
421,2020-05-15 17:47,Sofi Tukker,House Arrest,216441
422,2020-05-15 18:03,Dimitri Vegas & Like Mike,Garden of Madness 2020 Megamix,695000
423,2020-05-15 18:06,Caroline Romano,I Still Remember (R3HAB Remix),171774
424,2020-05-15 18:10,Cash Cash,Gasoline (feat. Laura White),209016
425,2020-05-15 18:14,ILLENIUM,Good Things Fall Apart (with Jon Bellion) [SLANDER Remix],238566
426,2020-05-15 18:19,City of the Sun,Under The Same Sky,316160
427,2020-05-15 18:23,Tchami,Ghosts (feat. Hana) [Honey & Badger Remix],224516
428,2020-05-15 18:25,Alan Walker,Time - Alan Walker Remix,150895
429,2020-05-15 18:28,Martin Jensen,Carry On - Möwe Remix,183686
430,2020-05-15 18:31,Oliver Heldens,Details (feat. Boy Matthews) - Joel Corry Remix,174575
431,2020-05-15 18:34,Slumberville,Honolulu - Ninjaneers Remix,154285
432,2020-05-15 18:38,Moon Boots,Juanita - Mark Broom Remix,258398
433,2020-05-15 18:40,Galantis,I Fly (feat. Faouzia) - From 'SCOOB!' The Album,151476
434,2020-05-15 18:44,Gareth Emery,End Of Days,205187
435,2020-05-15 18:48,ZHU,ONLY,230853
